year,month,day,hour,clouds,temperature,chill,humidity,wind direction,wind speed,visibility,air pressure
2018,2,43,1,0.0,1.42,-3.6,90,ZW,5.83,25400.0,1007.85
2018,2,43,2,0.0,1.25,-2.82,90,ZW,4.17,23066.67,1008.48
2018,2,43,3,0.0,1.28,-2.23,90,ZW,3.33,24533.33,1009.1
2018,2,43,4,0.0,1.5,-2.33,85,WZW,3.83,29400.0,1009.77
2018,2,43,5,0.5,1.43,-2.43,83,WZW,3.83,29100.0,1010.33
2018,2,43,6,1.0,0.87,-2.47,84,WZW,3.0,30200.0,1011.23
2018,2,43,7,3.0,0.58,-2.48,82,WZW,2.67,32883.33,1012.2
2018,2,43,8,3.0,1.98,-1.85,76,WZW,4.0,30666.67,1012.97
2018,2,43,9,2.5,3.18,-0.85,74,WZW,4.83,29550.0,1013.68
2018,2,43,10,0.67,4.12,-0.03,71,W,5.5,29800.0,1014.23
2018,2,43,11,0.83,5.32,1.37,64,W,5.83,27500.0,1014.55
2018,2,43,12,1.67,5.25,0.9,60,W,6.83,32733.33,1014.77
2018,2,43,13,1.33,5.65,1.53,58,W,6.5,27950.0,1014.77
2018,2,43,14,1.33,5.63,1.97,61,W,5.33,28058.33,1014.82
2018,2,43,15,2.5,5.0,1.17,60,W,5.33,34716.67,1015.1
2018,2,43,16,3.0,3.58,0.25,65,W,3.83,39183.33,1015.45
2018,2,43,17,2.5,1.08,-2.2,78,ZZW,3.0,36050.0,1015.7
2018,2,43,18,2.83,0.47,-2.95,79,ZZW,3.0,29900.0,1015.93
2018,2,43,19,2.17,-0.02,-3.52,80,ZZW,3.0,27666.67,1015.92
2018,2,43,20,2.0,0.32,-3.15,79,Z,3.0,27283.33,1015.95
2018,2,43,21,2.0,-0.08,-3.6,79,ZZW,3.0,28900.0,1015.87
2018,2,43,22,2.17,-0.05,-3.95,78,ZZW,3.5,31583.33,1015.58
2018,2,43,23,1.0,-0.32,-3.92,80,Z,3.0,28966.67,1015.43
2018,2,44,0,2.67,-0.48,-4.35,82,Z,3.33,24000.0,1015.23
2018,2,44,1,2.17,-0.67,-5.0,83,Z,3.83,22200.0,1014.87
2018,2,44,2,3.0,-0.85,-5.35,86,Z,4.0,23533.33,1014.45
2018,2,44,3,3.0,-0.83,-5.33,86,Z,4.0,25350.0,1013.88
2018,2,44,4,3.0,-0.93,-4.9,86,Z,3.33,29233.33,1013.48
2018,2,44,5,3.0,-1.08,-5.5,86,Z,3.83,32133.33,1013.1
2018,2,44,6,3.0,-0.83,-5.33,84,Z,4.0,35000.0,1012.73
2018,2,44,7,3.0,-0.5,-4.78,84,ZZO,3.83,31866.67,1012.63
2018,2,44,8,3.0,0.92,-3.38,79,Z,4.33,27750.0,1012.27
2018,2,44,9,3.0,2.52,-1.85,72,Z,5.17,31033.33,1011.83
2018,2,44,10,3.0,4.13,-0.2,68,Z,6.0,27650.0,1011.5
2018,2,44,11,3.0,5.53,1.43,61,Z,6.33,31616.67,1010.95
2018,2,44,12,3.0,6.35,2.18,51,Z,7.17,33250.0,1010.32
2018,2,44,13,3.0,6.15,2.0,49,Z,7.0,31716.67,1009.62
2018,2,44,14,3.0,6.05,2.03,49,Z,6.5,37066.67,1009.12
2018,2,44,15,2.67,5.63,1.83,47,ZZO,5.67,38516.67,1009.22
2018,2,44,16,2.67,4.43,1.07,49,ZZO,4.17,42666.67,1009.37
2018,2,44,17,3.0,3.17,0.07,53,ZO,3.33,42483.33,1009.73
2018,2,44,18,3.0,2.27,-0.92,59,ZO,3.17,36916.67,1010.12
2018,2,44,19,3.0,1.43,-1.78,62,ZO,3.0,40383.33,1010.55
2018,2,44,20,3.0,0.87,-2.43,65,ZO,3.0,41250.0,1010.93
2018,2,44,21,3.0,0.37,-3.08,69,ZO,3.0,38616.67,1011.27
2018,2,44,22,3.0,-0.02,-3.53,69,ZO,3.0,35983.33,1011.32
2018,2,44,23,2.17,-0.8,-4.5,73,ZO,3.0,37250.0,1011.75
2018,2,45,0,3.0,-1.17,-4.57,73,ZO,2.67,39950.0,1012.03
2018,2,45,1,3.0,-1.33,-4.77,72,ZO,2.67,39750.0,1012.25
2018,2,45,2,3.0,-1.43,-5.07,72,ZO,2.83,39816.67,1012.48
2018,2,45,3,3.0,-2.07,-4.9,73,ZO,2.0,42300.0,1013.07
2018,2,45,4,3.0,-2.45,-6.28,76,ZO,2.83,36050.0,1013.5
2018,2,45,5,3.0,-2.4,-6.38,75,ZO,3.0,37116.67,1013.75
2018,2,45,6,3.0,-2.58,-6.6,75,ZO,3.0,37866.67,1014.18
2018,2,45,7,3.0,-2.42,-6.05,76,ZO,2.67,33150.0,1014.68
2018,2,45,8,2.67,-0.68,-4.6,66,ZZO,3.33,29316.67,1015.07
2018,2,45,9,2.33,0.97,-3.73,61,ZZO,5.0,30083.33,1015.12
2018,2,45,10,2.67,2.55,-1.82,59,ZZO,5.17,30283.33,1015.03
2018,2,45,11,2.33,4.02,-0.3,54,ZZO,5.83,26250.0,1014.87
2018,2,45,12,3.0,5.62,1.73,50,ZZO,5.83,30933.33,1014.55
2018,2,45,13,2.0,5.77,2.18,47,ZO,5.17,28583.33,1014.3
2018,2,45,14,2.0,6.15,2.55,48,ZZO,5.5,33833.33,1014.23
2018,2,45,15,2.0,5.68,2.2,52,Z,5.0,37883.33,1014.17
2018,2,45,16,2.0,4.87,0.97,54,ZZO,5.5,43800.0,1014.33
2018,2,45,17,0.33,4.25,0.38,58,ZZO,5.0,38666.67,1014.0
2018,2,45,18,0.0,3.8,0.0,60,ZZO,4.67,36666.67,1013.93
2018,2,45,19,0.0,3.63,-0.37,61,ZO,5.0,37166.67,1013.5
2018,2,45,20,0.0,3.53,-0.68,59,ZO,5.33,35583.33,1012.98
2018,2,45,21,0.0,3.13,-1.03,59,ZO,5.0,35266.67,1012.28
2018,2,45,22,0.0,3.07,-1.03,59,ZO,4.83,35033.33,1011.9
2018,2,45,23,0.0,3.22,-0.92,60,ZO,5.0,38416.67,1011.2
2018,2,46,0,0.0,3.63,-0.12,59,ZZO,4.5,39916.67,1010.73
2018,2,46,1,0.0,2.98,-2.22,83,ZZO,7.33,12666.67,1010.33
2018,2,46,2,0.0,1.97,-2.8,91,ZZO,5.67,8031.67,1009.72
2018,2,46,3,0.0,1.45,-3.3,93,ZO,5.33,6233.33,1009.02
2018,2,46,4,0.0,1.72,-2.87,93,ZZO,5.17,4716.67,1008.88
2018,2,46,5,0.0,1.9,-2.83,93,ZZO,5.5,4125.0,1008.62
2018,2,46,6,0.0,2.17,-2.4,95,ZZO,5.33,2561.67,1008.63
2018,2,46,7,0.0,2.55,-1.65,96,ZZO,4.83,3273.33,1008.75
2018,2,46,8,0.0,3.13,-0.43,96,Z,4.0,4248.33,1009.03
2018,2,46,9,0.0,3.9,0.48,96,Z,4.0,5605.0,1009.48
2018,2,46,10,0.0,4.8,1.6,96,ZZW,4.0,7345.0,1009.8
2018,2,46,11,0.0,5.83,2.37,96,ZZW,5.0,7238.33,1010.18
2018,2,46,12,0.0,6.92,3.65,96,ZZW,5.17,6270.0,1010.75
2018,2,46,13,0.0,8.13,4.9,94,ZW,5.83,8165.0,1011.0
2018,2,46,14,0.0,8.73,6.13,93,ZW,4.67,7358.33,1011.62
2018,2,46,15,0.0,9.22,7.03,92,ZW,4.0,9493.33,1012.27
2018,2,46,16,0.5,8.72,6.45,79,W,4.0,19283.33,1013.35
2018,2,46,17,2.17,6.43,4.25,86,W,3.0,24100.0,1014.5
2018,2,46,18,2.17,4.62,2.92,88,W,2.0,21316.67,1015.55
2018,2,46,19,2.33,3.23,1.28,95,WZW,2.0,16800.0,1016.4
2018,2,46,20,2.83,2.28,-0.47,94,ZW,2.67,15916.67,1016.92
2018,2,46,21,3.0,1.77,-1.22,94,ZW,2.83,13433.33,1017.52
2018,2,46,22,3.0,0.45,-2.27,96,ZZW,2.33,12116.67,1018.35
2018,2,46,23,3.0,0.33,-2.6,96,ZZW,2.5,13800.0,1019.0
2018,2,47,0,3.0,0.03,-3.48,94,ZW,3.0,14333.33,1019.7
2018,2,47,1,3.0,0.13,-3.37,95,ZZW,3.0,11283.33,1020.28
2018,2,47,2,3.0,-0.7,-4.37,96,ZW,3.0,10488.33,1020.98
2018,2,47,3,3.0,-0.1,-3.65,95,ZZW,3.0,8360.0,1021.38
2018,2,47,4,3.0,-0.07,-3.25,96,ZZW,2.67,7761.67,1022.08
2018,2,47,5,3.0,-1.23,-5.28,96,ZW,3.33,8475.0,1022.75
2018,2,47,6,3.0,-0.55,-4.18,93,ZW,3.0,9815.0,1023.35
2018,2,47,7,3.0,-0.57,-4.22,94,ZW,3.0,10600.0,1024.17
2018,2,47,8,3.0,1.43,-1.9,94,ZW,3.17,11305.0,1025.08
2018,2,47,9,3.0,3.93,0.98,85,WZW,3.33,13300.0,1025.93
2018,2,47,10,2.67,5.88,3.25,79,WZW,3.5,17050.0,1026.48
2018,2,47,11,2.83,6.92,3.88,68,W,4.67,20850.0,1026.73
2018,2,47,12,2.33,7.47,4.62,61,WZW,4.5,24500.0,1026.8
2018,2,47,13,2.5,8.33,5.48,49,W,5.0,31533.33,1026.6
2018,2,47,14,2.5,8.27,5.87,51,WZW,4.0,29966.67,1026.47
2018,2,47,15,2.0,7.92,6.12,50,W,2.83,33050.0,1026.48
2018,2,47,16,2.0,6.6,5.22,60,W,2.0,32633.33,1026.73
2018,2,47,17,2.0,3.28,2.57,64,WNW,1.17,31166.67,1026.73
2018,2,47,18,2.0,0.87,0.87,86,ZZW,0.0,26816.67,1026.82
2018,2,47,19,2.0,-1.02,-1.78,88,ZW,0.83,21466.67,1026.88
2018,2,47,20,2.0,-1.47,-2.47,92,Z,1.0,16683.33,1026.63
2018,2,47,21,2.0,-1.7,-2.22,96,OZO,0.5,15650.0,1026.53
2018,2,47,22,2.0,-1.83,-2.0,96,O,0.17,13966.67,1026.12
2018,2,47,23,2.0,-2.18,-3.53,95,OZO,1.17,11766.67,1025.78
2018,2,48,0,2.0,-2.42,-4.4,94,OZO,1.5,12766.67,1025.05
2018,2,48,1,2.0,-1.47,-2.75,91,O,1.17,13700.0,1024.77
2018,2,48,2,2.0,-2.1,-2.63,92,ONO,0.5,13350.0,1024.47
2018,2,48,3,0.33,-1.53,-2.82,93,O,1.17,12616.67,1023.93
2018,2,48,4,0.0,-0.02,-1.93,86,O,1.67,13966.67,1023.42
2018,2,48,5,0.0,0.95,-0.85,80,O,1.67,15683.33,1023.13
2018,2,48,6,0.0,0.12,-3.2,83,ONO,2.83,14350.0,1022.67
2018,2,48,7,0.0,0.83,-2.18,82,ONO,2.67,15050.0,1022.47
2018,2,48,8,0.0,1.62,-0.77,79,ONO,2.17,15000.0,1022.62
2018,2,48,9,0.0,2.57,0.2,77,ONO,2.33,14916.67,1022.85
2018,2,48,10,0.0,3.48,1.13,70,O,2.5,16550.0,1022.98
2018,2,48,11,0.0,4.93,2.55,69,O,2.83,17916.67,1022.98
2018,2,48,12,0.0,5.57,4.02,60,O,2.0,20116.67,1022.8
2018,2,48,13,0.0,6.15,4.02,58,ONO,2.83,21250.0,1022.7
2018,2,48,14,0.0,6.57,4.08,59,NO,3.5,20133.33,1022.82
2018,2,48,15,1.33,6.23,3.35,55,NO,4.0,20516.67,1022.98
2018,2,48,16,3.0,5.18,2.6,59,ONO,3.17,19383.33,1023.33
2018,2,48,17,3.0,3.88,2.07,60,O,2.0,18600.0,1023.97
2018,2,48,18,3.0,1.2,-0.27,79,O,1.5,14483.33,1024.48
2018,2,48,19,3.0,-1.48,-1.8,85,WNW,0.33,10281.67,1024.98
2018,2,48,20,3.0,-2.65,-2.65,94,O,0.0,7565.0,1025.28
2018,2,48,21,3.0,-3.12,-3.52,93,NO,0.33,7146.67,1025.68
2018,2,48,22,3.0,-3.43,-4.25,95,OZO,0.67,6793.33,1025.87
2018,2,48,23,3.0,-3.83,-5.08,96,OZO,1.0,4293.33,1025.83
2018,2,49,0,3.0,-3.65,-5.78,94,O,1.5,5680.0,1025.83
2018,2,49,1,3.0,-2.32,-4.58,93,OZO,1.67,8973.33,1025.87
2018,2,49,2,2.33,-1.88,-5.58,90,ZO,2.83,7941.67,1025.82
2018,2,49,3,2.5,-2.83,-6.15,92,ZO,2.33,4080.0,1025.73
2018,2,49,4,3.0,-3.35,-5.78,95,ZZO,1.67,6170.0,1025.75
2018,2,49,5,3.0,-3.5,-6.55,93,ZO,2.0,5953.33,1025.8
2018,2,49,6,2.33,-3.77,-6.57,94,ZZO,1.83,5628.33,1026.0
2018,2,49,7,2.17,-2.98,-3.95,94,ZZO,0.83,5175.0,1025.98
2018,2,49,8,3.0,-0.67,-3.27,91,ZZO,2.0,6333.33,1026.1
2018,2,49,9,2.5,1.75,-0.58,87,ZZO,2.17,8048.33,1026.32
2018,2,49,10,2.0,3.88,2.05,82,Z,2.0,9393.33,1026.55
2018,2,49,11,2.67,5.52,3.4,75,ZZO,2.67,10313.33,1026.2
2018,2,49,12,2.0,6.28,4.05,70,ZZW,3.0,9908.33,1025.82
2018,2,49,13,1.33,6.05,3.77,74,Z,3.0,8931.67,1025.43
2018,2,49,14,1.0,7.03,4.95,70,ZZW,3.0,11000.0,1025.1
2018,2,49,15,2.83,7.02,5.32,65,ZZW,2.5,16716.67,1024.77
2018,2,49,16,0.33,6.43,5.65,65,ZZW,1.5,17316.67,1024.58
2018,2,49,17,1.83,4.65,3.63,69,Z,1.5,17066.67,1024.55
2018,2,49,18,2.0,1.45,0.38,86,ZZO,1.17,12533.33,1024.4
2018,2,49,19,2.0,-0.3,-1.02,93,ZO,0.83,9296.67,1024.45
2018,2,49,20,2.0,-0.92,-3.55,93,ZZO,2.0,8350.0,1023.92
2018,2,49,21,2.0,0.13,-3.18,88,ZZO,2.83,7300.0,1023.45
2018,2,49,22,2.0,-1.83,-5.35,92,Z,2.67,8718.33,1023.33
2018,2,49,23,2.0,-1.33,-4.03,88,Z,2.0,11566.67,1023.17
2018,2,50,0,2.0,-1.62,-2.92,89,Z,1.17,10143.33,1022.8
2018,2,50,1,2.0,-1.85,-4.05,87,Z,1.67,10416.67,1022.48
2018,2,50,2,1.67,-2.4,-5.65,87,ZZO,2.33,9793.33,1021.93
2018,2,50,3,0.0,-1.82,-4.2,89,ZZO,1.83,8538.33,1021.57
2018,2,50,4,0.0,-0.92,-3.72,88,ZZO,2.17,7965.0,1021.18
2018,2,50,5,0.0,-0.7,-3.65,88,ZZO,2.33,7161.67,1020.9
2018,2,50,6,0.0,-0.45,-3.7,86,ZZO,2.67,7070.0,1020.87
2018,2,50,7,0.0,-0.15,-3.72,86,Z,3.0,7078.33,1020.68
2018,2,50,8,0.0,0.18,-3.42,84,Z,3.17,8206.67,1020.42
2018,2,50,9,0.0,0.68,-2.53,83,Z,2.83,9428.33,1020.22
2018,2,50,10,0.0,1.35,-2.0,79,Z,3.17,10483.33,1020.0
2018,2,50,11,0.0,2.2,-0.72,77,Z,2.83,11300.0,1019.63
2018,2,50,12,0.0,2.95,0.02,72,Z,3.0,12150.0,1019.2
2018,2,50,13,0.0,3.7,1.38,70,ZZO,2.5,13666.67,1018.78
2018,2,50,14,0.0,4.05,1.65,70,ZZO,2.67,13583.33,1018.43
2018,2,50,15,0.0,4.13,2.03,69,ZZO,2.33,14350.0,1018.0
2018,2,50,16,0.0,3.83,1.85,69,ZZO,2.17,13800.0,1017.87
2018,2,50,17,0.0,3.48,1.82,73,ZO,1.83,14066.67,1017.88
2018,2,50,18,0.0,3.28,2.78,73,OZO,1.0,13483.33,1017.98
2018,2,50,19,0.0,3.17,2.43,72,ZO,1.17,13050.0,1017.95
2018,2,50,20,0.0,3.03,2.53,74,OZO,1.0,12250.0,1018.03
2018,2,50,21,0.0,2.78,1.53,75,OZO,1.5,11050.0,1017.87
2018,2,50,22,0.0,2.53,1.68,75,O,1.17,10271.67,1017.8
2018,2,50,23,0.0,2.28,0.93,76,O,1.5,9926.67,1017.82
2018,2,51,0,1.33,0.68,0.18,81,ONO,0.67,8188.33,1017.78
2018,2,51,1,3.0,-1.73,-2.77,90,NNW,1.0,5378.33,1017.92
2018,2,51,2,3.0,-2.67,-4.38,92,N,1.33,4191.67,1018.1
2018,2,51,3,1.5,-3.2,-5.02,96,NO,1.33,1780.33,1018.22
2018,2,51,4,0.0,-2.22,-4.18,91,NNO,1.5,4385.0,1018.37
2018,2,51,5,0.33,-2.42,-5.48,93,NO,2.17,4321.67,1018.25
2018,2,51,6,0.0,-0.62,-3.7,84,ONO,2.5,5521.67,1018.27
2018,2,51,7,0.0,-0.05,-1.28,83,ONO,1.17,6171.67,1018.53
2018,2,51,8,0.0,0.03,-1.6,86,NNW,1.5,5401.67,1018.93
2018,2,51,9,0.0,1.67,-0.85,77,NO,2.33,6875.0,1019.08
2018,2,51,10,0.0,3.13,0.87,69,NO,2.33,9465.0,1019.17
2018,2,51,11,0.0,3.78,1.63,65,ONO,2.33,11416.67,1019.0
2018,2,51,12,0.0,4.2,2.1,64,N,2.33,11766.67,1019.23
2018,2,51,13,0.0,4.62,1.6,63,NO,3.67,11550.0,1018.98
2018,2,51,14,0.0,4.75,2.15,61,NO,3.0,13050.0,1018.68
2018,2,51,15,0.0,4.58,1.88,65,NNO,3.17,13050.0,1018.88
2018,2,51,16,0.0,3.75,1.18,70,N,2.83,12083.33,1019.45
2018,2,51,17,0.0,2.87,-0.43,68,NO,3.5,12700.0,1020.03
2018,2,51,18,0.33,1.75,-1.92,74,NO,3.67,10816.67,1020.77
2018,2,51,19,3.0,1.18,-2.58,73,NO,3.67,9345.0,1021.48
2018,2,51,20,3.0,-0.18,-4.53,77,NO,4.0,8381.67,1022.02
2018,2,51,21,3.0,-1.17,-5.73,82,NNO,4.0,7440.0,1022.53
2018,2,51,22,3.0,-1.85,-6.3,86,NNO,3.67,6901.67,1023.12
2018,2,51,23,2.5,-1.78,-6.08,86,NNO,3.5,6195.0,1023.77
2018,2,52,0,3.0,-2.85,-7.07,87,NNO,3.17,5461.67,1024.13
2018,2,52,1,2.0,-3.17,-7.5,88,NNO,3.17,5190.0,1024.35
2018,2,52,2,2.0,-2.82,-7.47,88,NNO,3.67,4831.67,1024.62
2018,2,52,3,2.0,-1.7,-6.38,81,NO,4.0,5298.33,1024.68
2018,2,52,4,2.83,-2.97,-7.07,83,NO,3.0,5116.67,1024.97
2018,2,52,5,3.0,-4.65,-9.1,90,NNO,3.0,4110.0,1025.38
2018,2,52,6,2.67,-4.68,-9.58,90,NNO,3.5,3648.33,1025.78
2018,2,52,7,2.17,-3.52,-7.75,89,NO,3.0,3503.33,1025.83
2018,2,52,8,2.83,-0.97,-4.68,84,NO,3.0,4190.0,1026.17
2018,2,52,9,3.0,0.98,-2.47,77,NNO,3.17,5953.33,1026.27
2018,2,52,10,3.0,2.55,-0.93,70,NNO,3.67,7723.33,1026.35
2018,2,52,11,3.0,3.72,0.08,58,NO,4.33,10863.33,1026.2
2018,2,52,12,3.0,4.4,0.57,57,NNO,5.0,10800.0,1025.83
2018,2,52,13,3.0,4.7,1.2,54,NO,4.5,10660.0,1025.28
2018,2,52,14,2.67,4.82,1.1,51,NNO,5.0,11950.0,1024.55
2018,2,52,15,2.83,4.48,0.5,54,NO,5.33,14100.0,1024.22
2018,2,52,16,3.0,3.55,-0.13,58,NO,4.33,11300.0,1024.32
2018,2,52,17,3.0,1.2,-2.93,68,NO,4.17,10086.67,1024.67
2018,2,52,18,3.0,-0.27,-4.63,75,NNO,4.0,9838.33,1024.88
2018,2,52,19,3.0,-1.22,-5.82,79,NNO,4.0,10001.67,1025.02
2018,2,52,20,3.0,-1.3,-5.88,79,NNO,4.0,9028.33,1025.15
2018,2,52,21,3.0,-1.52,-6.17,77,NO,4.0,8891.67,1025.27
2018,2,52,22,3.0,-1.73,-6.42,78,NO,4.0,9111.67,1025.07
2018,2,52,23,3.0,-1.68,-6.37,78,NO,4.0,9498.33,1024.88
2018,2,53,0,3.0,-1.3,-6.12,75,NO,4.33,10633.33,1024.68
2018,2,53,1,3.0,-1.42,-6.27,75,NO,4.33,10883.33,1024.38
2018,2,53,2,3.0,-1.7,-6.83,76,NO,4.67,11466.67,1024.13
2018,2,53,3,3.0,-2.0,-6.77,77,NO,4.0,11716.67,1023.92
2018,2,53,4,3.0,-2.28,-7.12,77,NO,4.0,11666.67,1024.05
2018,2,53,5,3.0,-2.15,-6.97,77,ONO,4.0,12700.0,1024.37
2018,2,53,6,3.0,-2.33,-7.18,78,NO,4.0,12383.33,1024.67
2018,2,53,7,3.0,-1.75,-6.32,76,ONO,3.83,13050.0,1024.97
2018,2,53,8,3.0,-0.15,-4.7,69,ONO,4.33,15116.67,1025.1
2018,2,53,9,3.0,1.52,-3.02,65,ONO,5.0,16916.67,1025.05
2018,2,53,10,3.0,2.82,-1.38,54,ONO,5.17,22883.33,1024.9
2018,2,53,11,3.0,3.85,-0.78,52,NO,6.5,22475.0,1024.62
2018,2,53,12,3.0,4.42,-0.35,48,NO,7.33,24600.0,1024.15
2018,2,53,13,3.0,4.65,-0.02,47,ONO,7.17,27916.67,1023.5
2018,2,53,14,3.0,4.78,0.07,46,ONO,7.5,27883.33,1022.85
2018,2,53,15,3.0,4.33,-0.37,47,NO,7.0,33700.0,1022.65
2018,2,53,16,3.0,3.42,-1.53,48,NO,7.0,31900.0,1022.67
2018,2,53,17,3.0,1.97,-3.05,57,NO,6.17,31400.0,1022.87
2018,2,53,18,3.0,1.32,-3.82,63,NO,6.0,28483.33,1023.27
2018,2,53,19,3.0,0.88,-4.18,64,NO,5.67,21433.33,1023.47
2018,2,53,20,3.0,0.12,-4.28,67,ONO,4.17,19183.33,1023.58
2018,2,53,21,3.0,-0.63,-5.52,72,NO,4.67,15750.0,1023.72
2018,2,53,22,3.0,-1.2,-5.87,75,NO,4.17,14600.0,1023.7
2018,2,53,23,3.0,-1.4,-6.48,78,NO,4.67,13550.0,1023.43
2018,2,54,0,3.0,-2.17,-7.3,81,NO,4.5,9588.33,1023.42
2018,2,54,1,3.0,-2.32,-7.15,84,NO,4.0,6973.33,1023.3
2018,2,54,2,3.0,-2.13,-6.93,83,NO,4.0,7590.0,1023.05
2018,2,54,3,3.0,-2.87,-7.4,84,NO,3.5,6941.67,1022.83
2018,2,54,4,3.0,-3.27,-7.88,86,NO,3.5,5660.0,1022.77
2018,2,54,5,3.0,-3.47,-8.12,89,NO,3.5,4733.33,1022.98
2018,2,54,6,3.0,-2.93,-7.63,89,NO,3.67,4571.67,1022.97
2018,2,54,7,3.0,-2.07,-7.07,89,NO,4.33,4383.33,1023.12
2018,2,54,8,3.0,-0.62,-6.15,75,ONO,5.83,7745.0,1023.3
2018,2,54,9,3.0,0.33,-5.52,68,ONO,7.0,13716.67,1023.17
2018,2,54,10,3.0,1.25,-4.38,46,O,7.17,26350.0,1022.97
2018,2,54,11,3.0,2.07,-3.33,52,ONO,7.17,23083.33,1022.5
2018,2,54,12,3.0,2.83,-2.4,44,ONO,7.33,29166.67,1022.17
2018,2,54,13,3.0,3.17,-1.8,43,ONO,6.83,31716.67,1021.67
2018,2,54,14,3.0,3.22,-2.15,44,ONO,8.0,28133.33,1021.03
2018,2,54,15,3.0,3.08,-2.25,44,ONO,7.83,30583.33,1020.78
2018,2,54,16,3.0,2.48,-2.75,48,ONO,7.0,34633.33,1020.7
2018,2,54,17,3.0,1.47,-3.42,51,ONO,5.67,36666.67,1021.12
2018,2,54,18,3.0,0.6,-3.77,53,ONO,4.33,33383.33,1021.5
2018,2,54,19,3.0,0.07,-5.22,57,ONO,5.67,35383.33,1021.6
2018,2,54,20,3.0,-0.55,-5.82,63,ONO,5.33,33183.33,1021.87
2018,2,54,21,3.0,-1.03,-6.87,63,ONO,6.17,26683.33,1021.78
2018,2,54,22,3.0,-1.5,-7.27,62,ONO,5.83,24416.67,1021.82
2018,2,54,23,3.0,-1.88,-7.95,63,ONO,6.17,23166.67,1022.1
2018,2,55,0,3.0,-2.05,-8.3,59,ONO,6.5,23750.0,1022.1
2018,2,55,1,3.0,-2.28,-8.27,56,ONO,5.83,25583.33,1022.37
2018,2,55,2,3.0,-2.63,-8.62,56,ONO,5.67,22483.33,1022.57
2018,2,55,3,3.0,-2.97,-9.23,57,ONO,6.0,19600.0,1022.82
2018,2,55,4,3.0,-3.32,-9.87,58,ONO,6.33,18733.33,1022.98
2018,2,55,5,3.0,-3.33,-9.62,57,ONO,5.83,18050.0,1023.32
2018,2,55,6,3.0,-3.3,-9.83,55,ONO,6.33,19300.0,1023.75
2018,2,55,7,3.0,-2.83,-9.07,52,ONO,6.0,20550.0,1024.25
2018,2,55,8,2.33,-1.43,-7.38,47,ONO,6.17,20466.67,1024.58
2018,2,55,9,2.0,0.25,-5.37,38,ONO,6.5,22566.67,1024.87
2018,2,55,10,2.17,1.73,-3.9,36,ONO,7.5,26150.0,1024.95
2018,2,55,11,2.0,2.87,-2.5,35,ONO,7.67,26783.33,1024.8
2018,2,55,12,2.0,3.37,-1.78,36,ONO,7.5,27250.0,1024.63
2018,2,55,13,2.0,3.68,-1.6,38,ONO,8.17,26933.33,1024.53
2018,2,55,14,2.0,3.12,-2.73,44,ONO,9.33,31950.0,1024.52
2018,2,55,15,2.0,2.77,-3.03,51,ONO,8.83,34033.33,1024.67
2018,2,55,16,2.5,2.02,-3.78,54,ONO,8.17,39633.33,1024.87
2018,2,55,17,2.67,1.0,-4.98,55,ONO,7.83,42883.33,1025.45
2018,2,55,18,2.67,0.47,-5.67,54,ONO,7.83,39933.33,1026.02
2018,2,55,19,3.0,-0.02,-6.08,56,ONO,7.33,44066.67,1026.42
2018,2,55,20,3.0,-0.35,-6.13,56,ONO,6.5,41550.0,1026.7
2018,2,55,21,3.0,-0.55,-6.77,52,ONO,7.33,42750.0,1026.98
2018,2,55,22,3.0,-0.95,-7.13,52,ONO,7.0,43466.67,1027.38
2018,2,55,23,3.0,-1.38,-7.38,51,ONO,6.33,44600.0,1027.52
2018,2,56,0,3.0,-1.88,-7.58,52,ONO,5.5,41233.33,1027.65
2018,2,56,1,3.0,-2.2,-8.33,51,ONO,6.17,42766.67,1027.85
2018,2,56,2,3.0,-2.6,-8.67,51,ONO,5.83,40633.33,1027.78
2018,2,56,3,3.0,-2.98,-9.33,53,ONO,6.17,43450.0,1028.0
2018,2,56,4,3.0,-3.42,-10.23,55,ONO,6.83,43316.67,1028.52
2018,2,56,5,3.0,-3.83,-10.32,56,ONO,6.0,38750.0,1028.97
2018,2,56,6,3.0,-4.23,-10.32,55,ONO,5.17,43916.67,1029.22
2018,2,56,7,3.0,-3.97,-9.9,53,ONO,5.0,41366.67,1029.72
2018,2,56,8,3.0,-2.93,-8.88,51,ONO,5.5,36200.0,1030.35
2018,2,56,9,3.0,-2.13,-8.33,42,ONO,6.33,37266.67,1030.52
2018,2,56,10,3.0,-1.15,-6.92,40,ONO,6.0,33500.0,1030.57
2018,2,56,11,3.0,-0.15,-5.73,35,ONO,6.17,33833.33,1029.87
2018,2,56,12,3.0,0.62,-4.83,31,ONO,6.33,36433.33,1029.47
2018,2,56,13,3.0,0.88,-4.83,33,ONO,7.17,37216.67,1029.08
2018,2,56,14,3.0,0.75,-4.9,32,ONO,6.83,32100.0,1028.87
2018,2,56,15,3.0,0.45,-5.6,33,ONO,7.67,39950.0,1028.55
2018,2,56,16,2.5,-0.25,-6.37,36,NO,7.33,41600.0,1028.75
2018,2,56,17,2.5,-1.18,-7.28,43,NO,6.67,46833.33,1029.13
2018,2,56,18,2.67,-1.87,-7.98,46,NO,6.33,44900.0,1029.23
2018,2,56,19,0.0,-1.83,-8.1,49,NO,6.67,41233.33,1029.33
2018,2,56,20,0.83,-2.17,-8.55,53,NO,6.67,42100.0,1029.65
2018,2,56,21,3.0,-2.87,-9.2,56,NO,6.17,43316.67,1029.8
