year,month,day,hour,total_consumption,total_solar_production
2018,8,215,7,18966.28,9074.6
2018,8,215,8,18966.28,9076.5
2018,8,215,9,18966.28,9079.0
2018,8,215,10,18966.281000000006,9081.0
2018,8,215,11,18966.286,9083.3
2018,8,215,12,18966.286,9085.5
2018,8,215,13,18966.286,9087.6
2018,8,215,14,18966.321,9088.8
2018,8,215,15,18966.346,9090.2
2018,8,215,16,18966.541,9090.4
2018,8,215,17,18966.884,9091.0
2018,8,215,18,18967.291,9091.3
2018,8,215,19,18967.66,9091.4
2018,8,215,20,18968.072,9091.7
2018,8,215,21,18968.631,9092.0
2018,8,215,22,18969.515,9092.0
2018,8,215,23,18970.058,9092.3
2018,8,216,0,18970.536,9092.4
2018,8,216,1,18971.059,9092.8
2018,8,216,2,18971.481,9093.2
2018,8,216,3,18971.872,9093.5
2018,8,216,4,18972.349,9093.6
2018,8,216,5,18972.722,9093.9
2018,8,216,6,18972.793,9094.7
2018,8,216,7,18972.793,9096.3
2018,8,216,8,18972.809,9098.5
2018,8,216,9,18972.81,9100.4
2018,8,216,10,18972.81,9102.9
2018,8,216,11,18972.869,9105.0
2018,8,216,12,18972.882,9107.0
2018,8,216,13,18972.894,9108.9
2018,8,216,14,18973.006,9109.8
2018,8,216,15,18973.064,9111.0
2018,8,216,16,18973.223,9111.3
2018,8,216,17,18974.043,9111.9
2018,8,216,18,18975.556,9112.2
2018,8,216,19,18976.772,9112.3
2018,8,216,20,18977.858,9112.5
2018,8,216,21,18978.642,9112.9
2018,8,216,22,18979.554,9113.1
2018,8,216,23,18980.194,9113.2
2018,8,217,0,18980.714,9113.2
2018,8,217,1,18981.201,9113.5
2018,8,217,2,18981.658,9113.7
2018,8,217,3,18982.086,9114.1
2018,8,217,4,18982.559,9114.7
2018,8,217,5,18982.697,9114.9
2018,8,217,6,18982.857,9115.7
2018,8,217,7,18982.928,9117.0
2018,8,217,8,18982.938,9119.0
2018,8,217,9,18982.943,9121.3
2018,8,217,10,18982.943,9123.8
2018,8,217,11,18982.944,9126.1
2018,8,217,12,18982.972,9128.4
2018,8,217,13,18983.176,9130.6
2018,8,217,14,18983.176,9132.2
2018,8,217,15,18983.223,9133.3
2018,8,217,16,18983.576,9133.9
2018,8,217,17,18984.796,9134.1
2018,8,217,18,18985.658,9134.7
2018,8,217,19,18986.443,9135.1
2018,8,217,20,18987.332,9135.4
2018,8,217,21,18987.912,9135.8
2018,8,217,22,18988.279,9136.1
2018,8,217,23,18988.74,9136.5
2018,8,218,0,18989.151,9136.7
2018,8,218,1,18989.511,9136.9
2018,8,218,2,18989.943,9137.2
2018,8,218,3,18990.365,9137.5
2018,8,218,4,18990.704,9137.9
2018,8,218,5,18990.84,9138.3
2018,8,218,6,18990.928,9138.8
2018,8,218,7,18990.929,9139.9
2018,8,218,8,18990.937,9141.8
2018,8,218,9,18990.937,9144.1
2018,8,218,10,18990.937,9146.4
2018,8,218,11,18990.943,9148.8
2018,8,218,12,18990.943,9150.9
2018,8,218,13,18990.943,9152.7
2018,8,218,14,18990.944,9154.4
2018,8,218,15,18990.978,9155.6
2018,8,218,16,18991.28,9156.2
2018,8,218,17,18991.798,9156.4
2018,8,218,18,18992.514,9156.8
2018,8,218,19,18994.465,9156.9
2018,8,218,20,18995.731,9156.9
2018,8,218,21,18996.578,9157.2
2018,8,218,22,18997.252,9157.7
2018,8,218,23,18997.791,9158.0
2018,8,219,0,18998.152,9158.4
2018,8,219,1,18998.5,9158.7
2018,8,219,2,18998.943,9159.0
2018,8,219,3,18999.339,9159.1
2018,8,219,4,18999.633,9159.6
2018,8,219,5,18999.821,9160.1
2018,8,219,6,19000.019,9160.5
2018,8,219,7,19000.039,9161.8
2018,8,219,8,19000.039,9163.7
2018,8,219,9,19000.039,9165.8
2018,8,219,10,19000.05,9168.0
2018,8,219,11,19000.06,9170.0
2018,8,219,12,19000.06,9172.0
2018,8,219,13,19000.077,9173.7
2018,8,219,14,19000.077,9175.1
2018,8,219,15,19000.164,9176.2
2018,8,219,16,19000.609,9176.5
2018,8,219,17,19001.131,9176.8
2018,8,219,18,19002.952,9176.9
2018,8,219,19,19005.077,9177.4
2018,8,219,20,19005.818,9177.7
2018,8,219,21,19006.602,9178.0
2018,8,219,22,19007.426,9178.3
2018,8,219,23,19008.023,9178.4
2018,8,220,0,19008.496,9178.5
2018,8,220,1,19008.911,9178.8
2018,8,220,2,19009.323,9179.1
2018,8,220,3,19009.727,9179.2
2018,8,220,4,19010.107,9179.5
2018,8,220,5,19010.487,9179.9
2018,8,220,6,19010.694,9180.3
2018,8,220,7,19010.788,9181.0
2018,8,220,8,19010.856,9182.0
2018,8,220,9,19010.951,9182.8
2018,8,220,10,19010.989,9184.4
2018,8,220,11,19011.004,9185.6
2018,8,220,12,19011.012,9187.1
2018,8,220,13,19011.064,9188.5
2018,8,220,14,19011.092,9189.8
2018,8,220,15,19011.255,9190.7
2018,8,220,16,19011.682,9191.1
2018,8,220,17,19012.184,9191.4
2018,8,220,18,19012.726,9191.5
2018,8,220,19,19013.209,9191.8
2018,8,220,20,19013.817,9192.0
2018,8,220,21,19014.322,9192.3
2018,8,220,22,19014.789,9192.4
2018,8,220,23,19015.372,9192.7
2018,8,221,0,19015.75,9192.9
2018,8,221,1,19016.064,9193.2
2018,8,221,2,19016.524,9193.2
2018,8,221,3,19016.838,9193.3
2018,8,221,4,19017.132,9193.8
2018,8,221,5,19017.3,9194.0
2018,8,221,6,19017.307,9194.4
2018,8,221,7,19017.364,9195.1
2018,8,221,8,19017.75,9195.4
2018,8,221,9,19017.899,9196.3
2018,8,221,10,19018.004,9197.1
2018,8,221,11,19018.233,9197.5
2018,8,221,12,19018.481,9198.0
2018,8,221,13,19018.668,9198.7
2018,8,221,14,19018.72,9199.6
2018,8,221,15,19018.732,9200.4
2018,8,221,16,19018.909,9200.9
2018,8,221,17,19019.243,9201.5
2018,8,221,18,19019.565,9201.8
2018,8,221,19,19020.589,9202.2
2018,8,221,20,19021.555,9202.3
2018,8,221,21,19021.909,9202.3
2018,8,221,22,19022.359,9202.4
2018,8,221,23,19022.947,9202.6
2018,8,222,0,19023.251,9202.9
2018,8,222,1,19023.552,9203.0
2018,8,222,2,19023.892,9203.2
2018,8,222,3,19024.155,9203.2
2018,8,222,4,19024.435,9203.6
2018,8,222,5,19024.625,9204.2
2018,8,222,6,19024.663,9204.7
2018,8,222,7,19024.68,9205.7
2018,8,222,8,19024.68,9207.6
2018,8,222,9,19024.704,9208.5
2018,8,222,10,19024.706,9210.3
2018,8,222,11,19024.714,9212.4
2018,8,222,12,19024.745,9214.4
2018,8,222,13,19024.745,9215.6
2018,8,222,14,19024.757,9216.9
2018,8,222,15,19024.809,9217.5
2018,8,222,16,19025.042,9218.0
2018,8,222,17,19025.848,9218.3
2018,8,222,18,19026.545,9218.7
2018,8,222,19,19027.066000000006,9218.9
2018,8,222,20,19027.741,9219.1
2018,8,222,21,19028.464,9219.3
2018,8,222,22,19029.186,9219.4
2018,8,222,23,19029.77,9219.6
2018,8,223,0,19030.083,9219.9
2018,8,223,1,19030.393,9220.2
2018,8,223,2,19030.816000000006,9220.2
2018,8,223,3,19031.128,9220.6
2018,8,223,4,19031.423,9221.0
2018,8,223,5,19031.632,9221.2
2018,8,223,6,19031.776,9221.5
2018,8,223,7,19031.795,9222.6
2018,8,223,8,19031.809,9224.3
2018,8,223,9,19031.832,9226.3
2018,8,223,10,19031.832,9228.3
2018,8,223,11,19031.835,9229.9
2018,8,223,12,19031.839,9231.4
2018,8,223,13,19031.843,9233.2
2018,8,223,14,19031.859,9234.9
2018,8,223,15,19031.9,9235.7
2018,8,223,16,19032.074,9236.5
2018,8,223,17,19032.698,9237.0
2018,8,223,18,19033.551,9237.3
2018,8,223,19,19034.228,9237.6
2018,8,223,20,19034.879,9237.8
2018,8,223,21,19035.682,9238.1
2018,8,223,22,19036.65,9238.3
2018,8,223,23,19037.31,9238.7
2018,8,224,0,19037.702,9238.8
2018,8,224,1,19038.002,9238.9
2018,8,224,2,19038.31,9239.1
2018,8,224,3,19038.61,9239.2
2018,8,224,4,19038.9,9239.5
2018,8,224,5,19039.192,9239.9
2018,8,224,6,19039.348,9240.1
2018,8,224,7,19039.351,9240.9
2018,8,224,8,19039.362,9242.2
2018,8,224,9,19039.362,9244.3
2018,8,224,10,19039.362,9247.0
2018,8,224,11,19039.362,9249.0
2018,8,224,12,19039.53,9250.5
2018,8,224,13,19039.537,9250.8
2018,8,224,14,19039.537,9250.9
2018,8,224,15,19039.662,9251.0
2018,8,224,16,19040.018,9251.1
2018,8,224,17,19041.26,9251.3
2018,8,224,18,19042.141,9251.5
2018,8,224,19,19043.758,9251.9
2018,8,224,20,19045.012,9252.1
2018,8,224,21,19045.736,9256.9
2018,8,224,22,19046.329,9257.0
2018,8,224,23,19046.688,9257.1
2018,8,225,0,19046.969,9257.3
2018,8,225,1,19047.365,9257.4
2018,8,225,2,19047.625,9257.8
2018,8,225,3,19047.896,9258.2
2018,8,225,4,19048.233,9258.6
2018,8,225,5,19048.54,9258.6
2018,8,225,6,19048.613,9259.2
2018,8,225,7,19048.73,9259.9
2018,8,225,8,19048.819,9261.2
2018,8,225,9,19049.017,9261.9
2018,8,225,10,19049.121,9262.6
2018,8,225,11,19049.223,9263.7
2018,8,225,12,19049.309,9264.5
2018,8,225,13,19049.611,9265.2
2018,8,225,14,19049.713,9265.8
2018,8,225,15,19050.004,9266.1
2018,8,225,16,19050.497,9266.5
2018,8,225,17,19051.379,9266.8
2018,8,225,18,19052.046,9267.3
2018,8,225,19,19052.749,9267.5
2018,8,225,20,19053.778,9267.7
2018,8,225,21,19054.474,9268.1
2018,8,225,22,19054.907,9268.3
2018,8,225,23,19055.232,9268.6
2018,8,226,0,19055.554,9269.0
2018,8,226,1,19055.849,9269.3
2018,8,226,2,19056.166,9269.3
2018,8,226,3,19056.428,9269.6
2018,8,226,4,19056.748,9269.7
2018,8,226,5,19057.068,9270.0
2018,8,226,6,19057.203,9270.2
2018,8,226,7,19057.22,9271.1
2018,8,226,8,19057.221,9272.9
2018,8,226,9,19057.225,9274.6
2018,8,226,10,19057.225,9277.1
2018,8,226,11,19057.485,9279.1
2018,8,226,12,19057.539,9281.1
2018,8,226,13,19057.711,9281.8
2018,8,226,14,19058.08,9282.4
2018,8,226,15,19058.233,9283.1
2018,8,226,16,19058.978,9283.6
2018,8,226,17,19060.32,9283.8
2018,8,226,18,19061.768,9284.2
2018,8,226,19,19063.479,9284.3
2018,8,226,20,19064.89,9284.7
2018,8,226,21,19065.724,9285.0
2018,8,226,22,19066.186,9285.2
2018,8,226,23,19066.531000000006,9285.4
2018,8,227,0,19066.853,9285.5
2018,8,227,1,19067.145,9285.7
2018,8,227,2,19067.435,9286.1
2018,8,227,3,19067.761,9286.4
2018,8,227,4,19068.055,9286.8
2018,8,227,5,19068.303,9287.0
2018,8,227,6,19068.642,9287.4
2018,8,227,7,19068.85,9287.9
2018,8,227,8,19069.022,9288.4
2018,8,227,9,19069.274,9288.8
2018,8,227,10,19070.511,9289.5
2018,8,227,11,19070.907,9290.2
2018,8,227,12,19071.466,9291.8
2018,8,227,13,19072.046,9292.7
2018,8,227,14,19072.377,9293.6
2018,8,227,15,19072.736,9293.9
2018,8,227,16,19073.467,9294.5
2018,8,227,17,19074.043,9294.9
2018,8,227,18,19075.509,9295.4
2018,8,227,19,19077.417,9295.4
2018,8,227,20,19078.312,9295.7
2018,8,227,21,19078.959,9296.0
2018,8,227,22,19079.522,9296.0
2018,8,227,23,19080.006,9296.2
2018,8,228,0,19080.296,9296.2
2018,8,228,1,19080.6,9296.6
2018,8,228,2,19080.971,9296.6
2018,8,228,3,19081.271,9296.8
2018,8,228,4,19081.569,9297.3
2018,8,228,5,19081.877,9297.6
2018,8,228,6,19082.239,9297.9
2018,8,228,7,19082.246,9298.6
2018,8,228,8,19082.263,9300.0
2018,8,228,9,19082.576,9301.0
2018,8,228,10,19083.025,9301.8
2018,8,228,11,19083.103,9303.3
2018,8,228,12,19083.705,9304.7
2018,8,228,13,19083.816000000006,9306.3
2018,8,228,14,19083.885,9307.8
2018,8,228,15,19084.085,9308.7
2018,8,228,16,19085.438,9309.1
2018,8,228,17,19086.069,9309.5
2018,8,228,18,19087.581,9309.8
2018,8,228,19,19088.316000000006,9310.2
2018,8,228,20,19088.998,9310.2
2018,8,228,21,19089.77,9310.3
2018,8,228,22,19090.445,9310.4
2018,8,228,23,19090.735,9310.7
2018,8,229,0,19091.055,9311.1
2018,8,229,1,19091.412,9311.5
2018,8,229,2,19091.679,9311.8
2018,8,229,3,19091.961,9312.1
2018,8,229,4,19092.329,9312.3
2018,8,229,5,19092.595,9312.6
2018,8,229,6,19092.996,9312.9
2018,8,229,7,19093.094,9313.7
2018,8,229,8,19093.097,9315.6
2018,8,229,9,19093.1,9317.6
2018,8,229,10,19093.102,9320.0
2018,8,229,11,19093.108,9322.2
2018,8,229,12,19093.109,9324.2
2018,8,229,13,19093.134,9325.8
2018,8,229,14,19093.141,9327.0
2018,8,229,15,19093.27,9327.7
2018,8,229,16,19094.19,9328.3
2018,8,229,17,19095.091,9328.5
2018,8,229,18,19096.461,9328.9
2018,8,229,19,19097.256,9329.2
2018,8,229,20,19098.178,9329.5
2018,8,229,21,19098.63,9329.5
2018,8,229,22,19099.248,9329.7
2018,8,229,23,19099.792,9329.8
2018,8,230,0,19100.062,9330.1
2018,8,230,1,19100.327,9330.4
2018,8,230,2,19100.69,9330.5
2018,8,230,3,19100.971,9330.8
2018,8,230,4,19101.232,9331.0
2018,8,230,5,19101.462,9331.4
2018,8,230,6,19101.655,9331.6
2018,8,230,7,19101.687,9332.5
2018,8,230,8,19101.701,9334.4
2018,8,230,9,19101.778,9335.7
2018,8,230,10,19102.232,9337.0
2018,8,230,11,19103.172,9338.2
2018,8,230,12,19103.574,9339.2
2018,8,230,13,19103.888,9339.9
2018,8,230,14,19104.757,9340.6
2018,8,230,15,19105.411,9341.3
2018,8,230,16,19105.972,9341.8
2018,8,230,17,19106.368,9342.2
2018,8,230,18,19107.765,9342.6
2018,8,230,19,19109.003,9342.7
2018,8,230,20,19109.615,9342.8
2018,8,230,21,19110.546,9343.1
2018,8,230,22,19111.176,9343.5
2018,8,230,23,19111.577,9343.6
2018,8,231,0,19111.935,9343.9
2018,8,231,1,19112.248,9344.2
2018,8,231,2,19112.59,9344.5
2018,8,231,3,19112.903,9344.7
2018,8,231,4,19113.159,9345.0
2018,8,231,5,19113.472,9345.2
2018,8,231,6,19113.609,9345.8
2018,8,231,7,19113.817,9346.4
2018,8,231,8,19113.819,9347.6
2018,8,231,9,19113.941000000006,9349.0
2018,8,231,10,19113.97,9349.7
2018,8,231,11,19114.33,9351.5
2018,8,231,12,19114.396,9353.4
2018,8,231,13,19114.411,9355.1
2018,8,231,14,19114.718,9356.5
2018,8,231,15,19115.054,9357.3
2018,8,231,16,19116.523,9357.8
2018,8,231,17,19116.839,9358.2
2018,8,231,18,19118.291,9358.3
2018,8,231,19,19119.739,9358.5
2018,8,231,20,19120.557,9358.8
2018,8,231,21,19121.351,9359.0
2018,8,231,22,19121.964,9359.2
2018,8,231,23,19122.35,9359.4
2018,8,232,0,19122.772,9359.5
2018,8,232,1,19123.077,9359.8
2018,8,232,2,19123.429,9359.9
2018,8,232,3,19123.804,9360.1
2018,8,232,4,19124.121,9360.2
2018,8,232,5,19124.624,9360.7
2018,8,232,6,19124.949,9361.0
2018,8,232,7,19124.996,9361.7
2018,8,232,8,19124.996,9362.6
2018,8,232,9,19125.203,9363.2
2018,8,232,10,19125.841,9363.8
2018,8,232,11,19126.028,9364.1
2018,8,232,12,19126.524,9364.6
2018,8,232,13,19126.994,9365.2
2018,8,232,14,19127.173,9366.0
2018,8,232,15,19127.474,9366.5
2018,8,232,16,19128.821,9366.9
2018,8,232,17,19129.643,9367.1
2018,8,232,18,19130.399,9367.3
2018,8,232,19,19131.552,9367.5
2018,8,232,20,19133.317,9367.6
2018,8,232,21,19134.516,9367.9
2018,8,232,22,19135.527,9367.9
2018,8,232,23,19136.502,9368.1
2018,8,233,0,19136.868,9368.4
2018,8,233,1,19137.148,9368.4
2018,8,233,2,19137.478,9368.6
2018,8,233,3,19137.784,9368.8
2018,8,233,4,19138.042,9368.8
2018,8,233,5,19138.487,9368.9
2018,8,233,6,19138.604,9369.5
2018,8,233,7,19138.646,9370.1
2018,8,233,8,19138.646,9371.1
2018,8,233,9,19138.647,9372.7
2018,8,233,10,19138.732,9373.9
2018,8,233,11,19138.732,9375.5
2018,8,233,12,19138.732,9377.1
2018,8,233,13,19138.743,9378.9
2018,8,233,14,19138.8,9379.9
2018,8,233,15,19139.143,9380.4
2018,8,233,16,19139.386,9380.8
2018,8,233,17,19139.959,9381.2
2018,8,233,18,19141.414,9381.6
2018,8,233,19,19141.991,9381.8
2018,8,233,20,19142.622,9381.9
2018,8,233,21,19143.258,9382.2
2018,8,233,22,19143.842,9382.4
2018,8,233,23,19144.264,9382.6
2018,8,234,0,19144.605,9382.6
2018,8,234,1,19144.912,9382.8
2018,8,234,2,19145.226,9382.9
2018,8,234,3,19145.657,9383.1
2018,8,234,4,19145.953,9383.2
2018,8,234,5,19146.329,9383.6
2018,8,234,6,19146.631,9383.9
2018,8,234,7,19146.633,9384.9
2018,8,234,8,19146.635,9386.5
2018,8,234,9,19146.647,9388.7
2018,8,234,10,19146.647,9390.6
2018,8,234,11,19146.648,9391.8
2018,8,234,12,19146.66,9393.2
2018,8,234,13,19146.822,9394.6
2018,8,234,14,19146.838,9395.6
2018,8,234,15,19146.913,9396.5
2018,8,234,16,19147.189,9397.0
2018,8,234,17,19147.738,9397.3
2018,8,234,18,19148.617,9397.7
2018,8,234,19,19149.264,9397.9
2018,8,234,20,19149.894,9397.9
2018,8,234,21,19150.836,9398.2
2018,8,234,22,19152.226,9398.3
2018,8,234,23,19152.515,9398.6
2018,8,235,0,19152.879,9398.9
2018,8,235,1,19153.184,9399.2
2018,8,235,2,19153.451,9399.3
2018,8,235,3,19153.739,9399.3
2018,8,235,4,19154.1,9399.6
2018,8,235,5,19154.422,9399.8
2018,8,235,6,19154.537,9400.3
2018,8,235,7,19154.667,9400.7
2018,8,235,8,19155.222,9401.3
2018,8,235,9,19155.602,9401.9
2018,8,235,10,19155.823,9403.3
2018,8,235,11,19155.825,9404.9
2018,8,235,12,19155.883,9406.1
2018,8,235,13,19155.991,9407.0
2018,8,235,14,19156.106,9407.7
2018,8,235,15,19156.509,9408.3
2018,8,235,16,19156.866,9408.9
2018,8,235,17,19157.44,9409.3
2018,8,235,18,19158.108,9409.6
2018,8,235,19,19158.88,9409.6
2018,8,235,20,19159.619,9409.9
2018,8,235,21,19160.417,9410.2
2018,8,235,22,19161.011,9410.3
2018,8,235,23,19161.409,9410.4
2018,8,236,0,19161.709,9410.6
2018,8,236,1,19162.058,9410.6
2018,8,236,2,19162.452,9410.8
2018,8,236,3,19162.759,9411.0
2018,8,236,4,19163.077,9411.3
2018,8,236,5,19163.474,9411.4
2018,8,236,6,19163.777,9411.7
2018,8,236,7,19163.827,9412.5
2018,8,236,8,19163.849,9413.8
2018,8,236,9,19164.305,9415.9
2018,8,236,10,19164.448,9417.7
2018,8,236,11,19164.639,9419.6
2018,8,236,12,19164.767,9420.6
2018,8,236,13,19165.603,9421.7
2018,8,236,14,19165.974,9422.6
2018,8,236,15,19166.311,9423.6
2018,8,236,16,19167.271,9424.2
2018,8,236,17,19167.938,9424.4
2018,8,236,18,19169.418,9424.4
2018,8,236,19,19170.189,9424.6
2018,8,236,20,19170.892,9424.6
2018,8,236,21,19171.845,9424.7
2018,8,236,22,19172.443,9425.0
2018,8,236,23,19172.823,9425.2
2018,8,237,0,19173.115,9425.3
2018,8,237,1,19173.44,9425.5
2018,8,237,2,19173.706,9425.8
2018,8,237,3,19174.023,9426.1
2018,8,237,4,19174.347,9426.2
2018,8,237,5,19174.547,9426.6
2018,8,237,6,19174.755,9426.9
2018,8,237,7,19174.771,9427.7
2018,8,237,8,19174.842,9429.0
2018,8,237,9,19174.843,9430.1
2018,8,237,10,19174.843,9431.7
2018,8,237,11,19174.876,9433.5
2018,8,237,12,19175.225,9435.0
2018,8,237,13,19175.227,9436.2
2018,8,237,14,19175.275,9437.0
2018,8,237,15,19175.307,9437.8
2018,8,237,16,19175.39,9438.1
2018,8,237,17,19175.609,9438.4
2018,8,237,18,19175.83,9438.5
2018,8,237,19,19176.127,9438.8
2018,8,237,20,19176.481,9439.1
2018,8,237,21,19177.287,9439.2
2018,8,237,22,19177.999,9439.4
2018,8,237,23,19178.693,9439.4
2018,8,238,0,19179.617,9439.6
2018,8,238,1,19179.932,9439.8
2018,8,238,2,19180.228,9440.0
2018,8,238,3,19180.501,9440.3
2018,8,238,4,19180.712,9440.5
2018,8,238,5,19180.951,9440.7
2018,8,238,6,19181.233,9440.8
2018,8,238,7,19181.475,9441.8
2018,8,238,8,19181.475,9443.6
2018,8,238,9,19181.532,9445.2
2018,8,238,10,19181.54,9446.8
2018,8,238,11,19181.685,9448.6
2018,8,238,12,19182.178,9449.8
2018,8,238,13,19182.77,9450.8
2018,8,238,14,19182.953,9451.6
2018,8,238,15,19184.046,9452.0
2018,8,238,16,19185.528,9452.6
2018,8,238,17,19186.594,9452.9
2018,8,238,18,19187.569,9453.0
2018,8,238,19,19188.865,9453.1
2018,8,238,20,19189.71,9453.3
2018,8,238,21,19190.453,9453.3
2018,8,238,22,19190.878,9453.6
2018,8,238,23,19191.345,9453.6
2018,8,239,0,19191.649,9453.9
2018,8,239,1,19191.943,9454.1
2018,8,239,2,19192.347,9454.1
2018,8,239,3,19192.666,9454.2
2018,8,239,4,19192.957,9454.3
2018,8,239,5,19193.329,9454.5
2018,8,239,6,19193.809,9454.6
2018,8,239,7,19193.96,9455.1
2018,8,239,8,19194.013,9456.3
2018,8,239,9,19194.072,9458.2
2018,8,239,10,19194.302,9459.3
2018,8,239,11,19194.522,9459.6
2018,8,239,12,19194.596,9460.5
2018,8,239,13,19194.66,9461.3
2018,8,239,14,19194.831,9461.8
2018,8,239,15,19194.988,9462.5
2018,8,239,16,19195.391,9463.0
2018,8,239,17,19196.21,9463.4
2018,8,239,18,19197.619,9463.5
2018,8,239,19,19198.859,9463.7
2018,8,239,20,19199.477,9463.9
2018,8,239,21,19200.133,9464.2
2018,8,239,22,19200.893,9464.3
2018,8,239,23,19201.281000000006,9464.6
2018,8,240,0,19201.598,9464.8
2018,8,240,1,19201.899,9465.1
2018,8,240,2,19202.229,9465.2
2018,8,240,3,19202.535,9465.3
2018,8,240,4,19202.812,9465.3
2018,8,240,5,19203.303,9465.6
2018,8,240,6,19203.57,9465.9
2018,8,240,7,19203.574,9466.8
2018,8,240,8,19203.595,9468.3
2018,8,240,9,19203.595,9469.8
2018,8,240,10,19203.628,9470.3
2018,8,240,11,19203.704,9471.3
2018,8,240,12,19203.704,9472.3
2018,8,240,13,19203.738,9473.7
2018,8,240,14,19203.769,9474.7
2018,8,240,15,19203.878,9475.6
2018,8,240,16,19204.491,9475.8
2018,8,240,17,19205.13,9476.1
2018,8,240,18,19205.849,9476.2
2018,8,240,19,19206.533,9476.4
2018,8,240,20,19207.204,9476.5
2018,8,240,21,19208.367,9476.7
2018,8,240,22,19209.526,9476.9
2018,8,240,23,19209.935,9477.1
2018,8,241,0,19210.26,9477.2
2018,8,241,1,19210.617,9477.3
2018,8,241,2,19210.964,9477.3
2018,8,241,3,19211.276,9477.3
2018,8,241,4,19211.644,9477.6
2018,8,241,5,19212.134,9477.8
2018,8,241,6,19212.375,9478.1
2018,8,241,7,19212.429,9478.9
2018,8,241,8,19212.432,9479.9
2018,8,241,9,19212.455,9481.2
2018,8,241,10,19212.755,9482.0
2018,8,241,11,19213.221,9482.4
2018,8,241,12,19213.496,9482.9
2018,8,241,13,19214.494,9483.5
2018,8,241,14,19215.194,9484.2
2018,8,241,15,19215.734,9484.5
2018,8,241,16,19217.46,9484.8
2018,8,241,17,19219.283,9485.0
2018,8,241,18,19220.418,9485.1
2018,8,241,19,19221.696,9485.4
2018,8,241,20,19223.625,9485.4
2018,8,241,21,19224.493,9485.7
2018,8,241,22,19224.999,9485.8
2018,8,241,23,19225.464,9485.9
2018,8,242,0,19225.691000000006,9485.9
2018,8,242,1,19225.96,9486.0
2018,8,242,2,19226.258,9486.2
2018,8,242,3,19226.474,9486.3
2018,8,242,4,19226.74,9486.3
2018,8,242,5,19227.007,9486.7
2018,8,242,6,19227.295,9486.9
2018,8,242,7,19227.31,9487.8
2018,8,242,8,19227.311,9489.3
2018,8,242,9,19227.343,9490.6
2018,8,242,10,19227.343,9492.5
2018,8,242,11,19227.355,9494.2
2018,8,242,12,19227.454,9496.2
2018,8,242,13,19227.484,9497.5
2018,8,242,14,19227.52,9498.5
2018,8,242,15,19227.899,9499.5
2018,8,242,16,19229.286,9499.9
2018,8,242,17,19230.088,9500.3
2018,8,242,18,19230.485,9500.5
2018,8,242,19,19231.009,9500.5
2018,8,242,20,19231.647,9500.6
2018,8,242,21,19232.208,9500.8
2018,8,242,22,19233.087,9500.9
2018,8,242,23,19233.714,9500.9
2018,8,243,0,19234.478,9501.1
2018,8,243,1,19234.75,9501.1
2018,8,243,2,19235.016,9501.4
2018,8,243,3,19235.37,9501.6
2018,8,243,4,19235.673,9501.8
2018,8,243,5,19236.191000000006,9502.1
2018,8,243,6,19236.396,9502.4
2018,8,243,7,19236.396,9503.1
2018,8,243,8,19236.431,9504.0
2018,8,243,9,19236.431,9505.1
2018,8,243,10,19236.512,9506.6
2018,8,243,11,19236.512,9508.2
2018,8,243,12,19236.512,9510.2
2018,8,243,13,19236.526,9512.0
2018,8,243,14,19236.528,9513.1
2018,8,243,15,19236.575,9514.0
2018,8,243,16,19237.769,9514.4
2018,8,243,17,19239.242,9514.8
2018,8,243,18,19239.835,9514.9
2018,8,243,19,19241.026,9515.0
2018,8,243,20,19242.221,9515.2
2018,8,243,21,19242.91,9515.2
2018,8,243,22,19243.735,9515.4
2018,8,243,23,19244.301,9515.4
2018,9,244,0,19244.607,9515.5
2018,9,244,1,19245.007,9515.6
2018,9,244,2,19245.298,9515.8
2018,9,244,3,19245.574,9516.1
2018,9,244,4,19245.909,9516.1
2018,9,244,5,19246.233,9516.4
2018,9,244,6,19246.557,9516.7
2018,9,244,7,19246.585,9517.5
2018,9,244,8,19246.605,9519.3
2018,9,244,9,19246.614,9521.2
2018,9,244,10,19246.628,9523.2
2018,9,244,11,19246.828,9524.9
2018,9,244,12,19246.877,9526.5
2018,9,244,13,19247.102,9528.3
2018,9,244,14,19247.198,9529.5
2018,9,244,15,19247.26,9530.3
2018,9,244,16,19247.543,9530.5
2018,9,244,17,19248.048,9530.7
2018,9,244,18,19249.831,9530.8
2018,9,244,19,19251.487,9531.0
2018,9,244,20,19252.088,9531.1
2018,9,244,21,19252.706,9531.2
2018,9,244,22,19253.213,9531.3
2018,9,244,23,19253.548,9531.5
2018,9,245,0,19253.746,9531.8
2018,9,245,1,19253.976,9532.0
2018,9,245,2,19254.175,9532.1
2018,9,245,3,19254.312,9532.2
2018,9,245,4,19254.621,9532.4
2018,9,245,5,19254.762,9532.6
2018,9,245,6,19254.94,9532.9
2018,9,245,7,19255.241,9533.5
2018,9,245,8,19255.241,9535.4
2018,9,245,9,19255.241,9537.3
2018,9,245,10,19255.242,9539.5
2018,9,245,11,19255.242,9541.1
2018,9,245,12,19255.27,9543.3
2018,9,245,13,19255.484,9545.0
2018,9,245,14,19255.484,9546.5
2018,9,245,15,19255.56,9547.1
2018,9,245,16,19256.676,9547.4
2018,9,245,17,19257.525,9547.6
2018,9,245,18,19258.289,9547.6
2018,9,245,19,19259.144,9547.7
2018,9,245,20,19260.784,9547.8
